"","roomType","city","long","lat","price"
"3652","Entire home/apt","Boston",-71.044261,42.33418,295
"3653","Entire home/apt","Boston",-71.045732,42.334892,299
"3654","Entire home/apt","Boston",-71.052736,42.341792,300
"3655","Entire home/apt","Boston",-71.029737,42.334838,300
"3656","Entire home/apt","Boston",-71.04507,42.33411,300
"3657","Entire home/apt","Boston",-71.050317,42.345624,308
"3658","Entire home/apt","Boston",-71.045164,42.331385,350
"3659","Entire home/apt","Boston",-71.040148,42.335895,350
"3660","Entire home/apt","Boston",-71.049448,42.349618,400
"3661","Entire home/apt","Boston",-71.049602,42.340222,490
"3662","Entire home/apt","Boston",-71.039139,42.348663,499
"3663","Entire home/apt","Boston",-71.039201,42.348845,499
"3664","Entire home/apt","Boston",-71.035531,42.336144,500
"3665","Entire home/apt","Boston",-71.057075,42.34316,500
"3666","Entire home/apt","Boston",-71.044083,42.335802,500
"3667","Entire home/apt","Boston",-71.049031,42.349329,500
"3668","Entire home/apt","Boston",-71.045216,42.336763,550
"3669","Entire home/apt","Boston",-71.039125,42.346886,579
"3670","Entire home/apt","Boston",-71.053388,42.343165,600
"3671","Entire home/apt","Boston",-71.038702,42.347814,679
"3672","Shared room","South Boston",-71.046148,42.331261,119
"3673","Private room","South Boston",-71.033196,42.333818,188
"3674","Entire home/apt","Boston",-71.074428,42.347142,65
"3675","Private room","Boston",-71.068923,42.338388,70
"3676","Private room","Boston",-71.075217,42.335384,70
"3677","Private room","Boston",-71.077518,42.337555,70
"3678","Shared room","Boston",-71.072122,42.342848,85
"3679","Entire home/apt","Boston",-71.081019,42.341693,90
"3680","Private room","Boston",-71.07503,42.346428,90
"3681","Private room","Boston",-71.076408,42.33767,90
"3682","Private room","Boston",-71.080306,42.341888,90
"3683","Private room","Boston",-71.071477,42.345213,90
"3684","Private room","Boston",-71.074257,42.335336,96
"3685","Private room","Boston",-71.078534,42.339796,99
"3686","Entire home/apt","Boston",-71.080704,42.340795,100
"3687","Entire home/apt","Boston",-71.079223,42.342373,100
"3688","Private room","Boston",-71.072779,42.337868,100
"3689","Shared room","Boston",-71.071111,42.3474,100
"3690","Private room","Boston",-71.074857,42.344957,110
"3691","Private room","Boston",-71.074808,42.346437,110
"3692","Private room","Boston",-71.066413,42.340961,110
"3693","Shared room","Boston",-71.077019,42.340552,110
"3694","Private room","Boston",-71.076347,42.341592,110
"3695","Private room","Boston",-71.075997,42.335511,110
"3696","Private room","Boston",-71.074683,42.337211,110
"3697","Shared room","Boston",-71.07042,42.345276,112
"3698","Private room","Boston",-71.072823,42.34523,120
"3699","Entire home/apt","Boston",-71.075511,42.335365,120
"3700","Private room","Boston",-71.070989,42.343856,120
"3701","Private room","Boston",-71.075153,42.339589,120
"3702","Entire home/apt","Boston",-71.075622,42.343665,120
"3703","Private room","Boston",-71.077111,42.345419,120
"3704","Entire home/apt","Boston",-71.080223,42.340762,122
"3705","Entire home/apt","Boston",-71.079728,42.340987,125
"3706","Private room","Boston",-71.073639,42.346233,125
"3707","Private room","Boston",-71.0777,42.336021,125
"3708","Entire home/apt","Boston",-71.072972,42.34294,125
"3709","Shared room","Boston",-71.070483,42.344125,125
"3710","Entire home/apt","Boston",-71.071701,42.342711,125
"3711","Private room","Boston",-71.072401,42.343113,129
"3712","Entire home/apt","Boston",-71.07472,42.346151,130
"3713","Entire home/apt","Boston",-71.075725,42.343642,130
"3714","Private room","Boston",-71.070915,42.33826,130
"3715","Entire home/apt","Boston",-71.077355,42.345568,130
"3716","Entire home/apt","Boston",-71.076567,42.343995,135
"3717","Entire home/apt","Boston",-71.080263,42.34222,138
"3718","Entire home/apt","Boston",-71.070293,42.341111,140
"3719","Entire home/apt","Boston",-71.075481,42.340607,140
"3720","Entire home/apt","Boston",-71.077619,42.345573,140
"3721","Entire home/apt","Boston",-71.077298,42.343624,143
"3722","Entire home/apt","Boston",-71.079096,42.342424,144
"3723","Entire home/apt","Boston",-71.075443,42.337479,145
"3724","Private room","Boston",-71.076461,42.346068,145
"3725","Entire home/apt","Boston",-71.07527,42.34496,149
"3726","Private room","Boston",-71.070448,42.341682,149
"3727","Entire home/apt","Boston",-71.07382,42.343797,149
"3728","Entire home/apt","Boston",-71.075715,42.340323,150
"3729","Entire home/apt","Boston",-71.076503,42.342582,150
"3730","Private room","Boston",-71.077754,42.338535,150
"3731","Private room","Boston",-71.072005,42.343064,150
"3732","Entire home/apt","Boston",-71.071463,42.342782,150
"3733","Entire home/apt","Boston",-71.076367,42.337451,150
"3734","Entire home/apt","Boston",-71.074966,42.345315,150
"3735","Entire home/apt","Boston",-71.077701,42.339815,150
"3736","Private room","Boston",-71.073886,42.34163,150
"3737","Entire home/apt","Boston",-71.075328,42.344073,150
"3738","Entire home/apt","Boston",-71.076884,42.343438,150
"3739","Entire home/apt","Boston",-71.077003,42.34368,150
"3740","Entire home/apt","Boston",-71.07747,42.345003,150
"3741","Entire home/apt","Boston",-71.075178,42.343392,150
"3742","Entire home/apt","Boston",-71.077433,42.343938,150
"3743","Entire home/apt","Boston",-71.076663,42.345028,150
"3744","Private room","Boston",-71.073611,42.34708,152
"3745","Private room","Boston",-71.077623,42.344677,155
"3746","Entire home/apt","Boston",-71.076085,42.344186,155
"3747","Entire home/apt","Boston",-71.074195,42.339827,160
"3748","Entire home/apt","Boston",-71.074632,42.335693,160
"3749","Entire home/apt","Boston",-71.077543,42.336116,164
"3750","Private room","Boston",-71.077059,42.344626,168
"3751","Entire home/apt","Boston",-71.074478,42.33456,170
"3752","Entire home/apt","Boston",-71.071412,42.333565,175
"3753","Entire home/apt","Boston",-71.076899,42.340669,175
"3754","Entire home/apt","Boston",-71.081896,42.340856,175
"3755","Private room","Boston",-71.069636,42.345295,175
"3756","Entire home/apt","Boston",-71.074047,42.346751,175
"3757","Entire home/apt","Boston",-71.077443,42.343626,175
"3758","Entire home/apt","Boston",-71.074998,42.340215,176
"3759","Entire home/apt","Boston",-71.079269,42.341812,179
"3760","Entire home/apt","Boston",-71.072228,42.344206,179
"3761","Entire home/apt","Boston",-71.071594,42.343127,185
"3762","Entire home/apt","Boston",-71.068487,42.341519,185
"3763","Private room","Boston",-71.082922,42.342278,185
"3764","Entire home/apt","Boston",-71.079661,42.343454,186
"3765","Entire home/apt","Boston",-71.075669,42.345412,189
"3766","Entire home/apt","Boston",-71.070916,42.346433,190
"3767","Entire home/apt","Boston",-71.079347,42.342929,190
"3768","Entire home/apt","Boston",-71.070036,42.341532,190
"3769","Entire home/apt","Boston",-71.070257,42.344745,190
"3770","Entire home/apt","Boston",-71.078117,42.341113,198
"3771","Entire home/apt","Boston",-71.075329,42.338075,199
"3772","Entire home/apt","Boston",-71.071297,42.347171,199
"3773","Entire home/apt","Boston",-71.075806,42.34142,199
"3774","Entire home/apt","Boston",-71.081141,42.343129,199
"3775","Entire home/apt","Boston",-71.071149,42.346126,199
"3776","Private room","Boston",-71.07516,42.345783,199
"3777","Entire home/apt","Boston",-71.078936,42.338253,200
"3778","Entire home/apt","Boston",-71.073998,42.346193,200
"3779","Entire home/apt","Boston",-71.075872,42.336186,200
"3780","Entire home/apt","Boston",-71.070368,42.3421,200
"3781","Entire home/apt","Boston",-71.074301,42.343272,200
"3782","Entire home/apt","Boston",-71.078393,42.340893,200
"3783","Entire home/apt","Boston",-71.069949,42.341954,200
"3784","Entire home/apt","Boston",-71.075334,42.341752,200
"3785","Entire home/apt","Boston",-71.079311,42.341243,200
"3786","Entire home/apt","Boston",-71.076904,42.343642,200
"3787","Entire home/apt","Boston",-71.077847,42.342977,200
"3788","Private room","Boston",-71.074405,42.338126,200
"3789","Private room","Boston",-71.075175,42.346003,200
"3790","Entire home/apt","Boston",-71.06196,42.343667,202
"3791","Private room","Boston",-71.074916,42.345151,209
"3792","Entire home/apt","Boston",-71.075866,42.348733,210
"3793","Entire home/apt","Boston",-71.072859,42.343792,215
"3794","Private room","Boston",-71.072541,42.345791,215
"3795","Entire home/apt","Boston",-71.079421,42.342594,219
"3796","Entire home/apt","Boston",-71.075627,42.338139,220
"3797","Entire home/apt","Boston",-71.07884,42.345069,220
"3798","Entire home/apt","Boston",-71.076286,42.347301,224
"3799","Entire home/apt","Boston",-71.080011,42.341133,225
"3800","Entire home/apt","Boston",-71.064863,42.337722,225
"3801","Entire home/apt","Boston",-71.074311,42.336278,225
"3802","Entire home/apt","Boston",-71.07312,42.342335,225
"3803","Entire home/apt","Boston",-71.07776,42.34321,225
"3804","Entire home/apt","Boston",-71.077251,42.341232,225
"3805","Private room","Boston",-71.076406,42.341457,227
"3806","Entire home/apt","Boston",-71.079749,42.340443,230
"3807","Entire home/apt","Boston",-71.065224,42.344365,235
"3808","Entire home/apt","Boston",-71.074624,42.33746,235
"3809","Entire home/apt","Boston",-71.072809,42.337661,239
"3810","Entire home/apt","Boston",-71.077878,42.344227,239
"3811","Entire home/apt","Boston",-71.074157,42.336327,245
"3812","Entire home/apt","Boston",-71.076802,42.343488,248
"3813","Entire home/apt","Boston",-71.075694,42.342496,249
"3814","Entire home/apt","Boston",-71.075498,42.346674,250
"3815","Entire home/apt","Boston",-71.068597,42.339331,250
"3816","Entire home/apt","Boston",-71.076327,42.337264,250
"3817","Entire home/apt","Boston",-71.075552,42.338387,250
"3818","Entire home/apt","Boston",-71.080724,42.341884,250
"3819","Entire home/apt","Boston",-71.072884,42.348697,250
"3820","Entire home/apt","Boston",-71.072263,42.344141,250
"3821","Entire home/apt","Boston",-71.075024,42.33666,250
"3822","Entire home/apt","Boston",-71.070295,42.342667,250
"3823","Entire home/apt","Boston",-71.079691,42.342586,255
"3824","Entire home/apt","Boston",-71.073924,42.337326,255
"3825","Entire home/apt","Boston",-71.078892,42.344036,255
"3826","Entire home/apt","Boston",-71.073126,42.347485,259
"3827","Entire home/apt","Boston",-71.078195,42.341797,269
"3828","Entire home/apt","Boston",-71.078039,42.343363,275
"3829","Entire home/apt","Boston",-71.071404,42.337976,275
"3830","Entire home/apt","Boston",-71.072295,42.345187,280
"3831","Entire home/apt","Boston",-71.072102,42.344368,280
"3832","Entire home/apt","Boston",-71.075142,42.339965,295
"3833","Entire home/apt","Boston",-71.076607,42.337468,299
"3834","Entire home/apt","Boston",-71.076875,42.344826,300
"3835","Entire home/apt","Boston",-71.069445,42.343628,325
"3836","Entire home/apt","Boston",-71.076007,42.343955,325
"3837","Private room","Boston",-71.080258,42.339371,350
"3838","Entire home/apt","Boston",-71.077042,42.340943,350
"3839","Entire home/apt","Boston",-71.075601,42.342374,350
"3840","Entire home/apt","Boston",-71.080197,42.340992,365
"3841","Entire home/apt","Boston",-71.081267,42.343271,400
"3842","Entire home/apt","Boston",-71.067182,42.340724,400
"3843","Entire home/apt","Boston",-71.076444,42.336378,410
"3844","Entire home/apt","Boston",-71.077131,42.33711,417
"3845","Entire home/apt","Boston",-71.075696,42.336505,450
"3846","Entire home/apt","Boston",-71.073453,42.342936,450
"3847","Entire home/apt","Boston",-71.072049,42.347888,475
"3848","Entire home/apt","Boston",-71.077027,42.340665,495
"3849","Entire home/apt","Boston",-71.074232,42.342896,500
"3850","Entire home/apt","Boston",-71.081832,42.341352,500
"3851","Entire home/apt","Boston",-71.082533,42.340877,525
"3852","Entire home/apt","Boston",-71.067618,42.346019,700
"3853","Entire home/apt","Boston",-71.076395,42.339731,700
"3854","Private room","Everett",-71.036666,42.413947,99
"3855","Shared room","Boston",-71.086001,42.34696,78
"3856","Entire home/apt","Cambridge",-71.123914,42.373603,250
"3857","Entire home/apt","Boston",-71.150558,42.338433,120
"3858","Entire home/apt","Boston",-71.048863,42.348441,299
"3859","Entire home/apt","Somerville",-71.095239,42.382354,350
"3860","Entire home/apt","Boston",-71.10551,42.324313,180
"3861","Private room","Cambridge",-71.113334,42.371708,101
"3862","Entire home/apt","Cambridge",-71.115838,42.368451,105
"3863","Private room","Cambridge",-71.115132,42.368748,125
"3864","Entire home/apt","Boston",-71.152375,42.336785,90
"3865","Private room","Boston",-71.148027,42.340968,90
"3866","Private room","Somerville",-71.099138,42.390348,90
"3867","Entire home/apt","Brookline",-71.120154,42.332649,134
"3868","Private room","Boston",-71.06568,42.351922,80
"3869","Private room","Boston",-71.065148,42.351455,90
"3870","Entire home/apt","Boston",-71.064475,42.348533,128
"3871","Entire home/apt","Boston",-71.064081,42.351227,169
"3872","Entire home/apt","Boston",-71.063604,42.352571,189
"3873","Entire home/apt","Boston",-71.063681,42.351776,189
"3874","Private room","Boston",-71.064376,42.352994,190
"3875","Entire home/apt","Boston",-71.065298,42.351642,200
"3876","Entire home/apt","Boston",-71.063052,42.35529,210
"3877","Entire home/apt","Boston",-71.064181,42.35188,229
"3878","Entire home/apt","Boston",-71.065219,42.352597,229
"3879","Entire home/apt","Boston",-71.062606,42.352841,229
"3880","Entire home/apt","Boston",-71.064817,42.352933,236
"3881","Entire home/apt","Boston",-71.06355,42.352242,249
"3882","Entire home/apt","Boston",-71.063551,42.351545,249
"3883","Entire home/apt","Boston",-71.064667,42.353072,250
"3884","Private room","Boston",-71.064378,42.350709,250
"3885","Entire home/apt","Boston",-71.062149,42.350336,260
"3886","Entire home/apt","Boston",-71.063579,42.351781,275
"3887","Entire home/apt","Boston",-71.061835,42.352905,280
"3888","Entire home/apt","Boston",-71.063718,42.351195,299
"3889","Entire home/apt","Boston",-71.064673,42.353002,300
"3890","Entire home/apt","Boston",-71.063861,42.352652,349
"3891","Entire home/apt","Boston",-71.063347,42.35275,349
"3892","Entire home/apt","Boston",-71.062352,42.352558,349
"3893","Entire home/apt","Boston",-71.061991,42.352678,349
"3894","Entire home/apt","Boston",-71.063594,42.353419,350
"3895","Entire home/apt","Boston",-71.067391,42.351368,350
"3896","Entire home/apt","Boston",-71.062596,42.353186,369
"3897","Entire home/apt","Boston",-71.063228,42.352247,448
"3898","Entire home/apt","Boston",-71.063407,42.352326,450
"3899","Entire home/apt","Cambridge",-71.082172,42.364785,246
"3900","Entire home/apt","Cambridge",-71.08309,42.363878,246
"3901","Entire home/apt","Cambridge",-71.08462,42.364578,277
"3902","Entire home/apt","Cambridge",-71.082053,42.365212,290
"3903","Entire home/apt","Cambridge",-71.084098,42.363143,337
"3904","Entire home/apt","Boston",-71.065364,42.353039,315
"3905","Entire home/apt","Boston",-71.101325,42.333165,215
"3906","Entire home/apt","Boston",-71.102878,42.334045,272
