Key,X,radius,yaxis,Y,room_id,host_id,room_type,type_num,country,city,neighborhood,address,reviews,overall_sa,accommodat,bedrooms,bathrooms,price,price2,deleted,minstay,timestamp,latitude,longitude,survey_i,town_id,town,subregion,COUNT
2429,-71.086541,3,352.2869369,42.311115,2892825,14785487,Entire home/apt,1,United States,Boston,Roxbury,Georgia Street,3,4,,3,3.5,450,900,0,3,12:20.9,42.311115,-71.086541,2,35,Boston,INNER CORE,1
3930,-71.085128,3,350.3042249,42.311336,6576530,14785487,Entire home/apt,1,United States,Boston,Roxbury,Georgia Street,0,0,,3,2,450,900,0,1,43:01.1,42.311336,-71.085128,2,35,Boston,INNER CORE,1
1018,-71.08349,3,353.6738054,42.325136,796435,3875741,Private room,2,United States,Roxbury,Roxbury,Moreland St,16,4.5,1,1,1,63,126,0,3,24:18.1,42.325136,-71.08349,2,35,Boston,INNER CORE,1
3512,-71.082594,3,352.9316018,42.335398,6780313,212445,Private room,2,United States,ROXBURY CROSSING,Roxbury,Hammond Street,0,0,2,1,1,65,130,0,1,09:09.4,42.335398,-71.082594,2,35,Boston,INNER CORE,1
3508,-71.083103,3,351.7208006,42.335882,6780300,212445,Private room,2,United States,ROXBURY CROSSING,Roxbury,Hammond Street,0,0,2,1,1,75,150,0,3,02:05.7,42.335882,-71.083103,2,35,Boston,INNER CORE,1
3510,-71.082419,3,354.7288943,42.334802,3552779,17885814,Private room,2,United States,Roxbury Crossing,Roxbury,Greenwich Street,0,0,1,1,1,150,300,0,1,38:19.5,42.334802,-71.082419,2,35,Boston,INNER CORE,1
1014,-71.108963,3,351.6629894,42.331771,4823089,19480579,Private room,2,United States,Boston,"S Huntington Ave, Bosto",S Huntington Ave,16,4.5,2,1,1,55,110,0,3,19:22.1,42.331771,-71.108963,2,35,Boston,INNER CORE,1
3453,-71.11127,3,354.0347518,42.331946,6992898,36663658,Private room,2,United States,Boston,"S Huntington Ave, Bosto",S Huntington Ave,0,0,2,1,1,68,136,0,1,20:54.3,42.331946,-71.11127,1,35,Boston,INNER CORE,1
3819,-71.111154,3,354.9865236,42.330838,7008455,14338710,Entire home/apt,1,United States,Boston,"S Huntington Ave, Bosto",S Huntington Ave,0,0,2,1,1,85,170,0,1,39:08.8,42.330838,-71.111154,2,35,Boston,INNER CORE,1
3825,-71.100165,3,351.0326484,42.333474,4409653,9419684,Entire home/apt,1,United States,Boston,"Saint Alphonsus Street, Bosto",Saint Alphonsus Street,0,0,3,1,1,246,492,0,3,07:40.0,42.333474,-71.100165,2,35,Boston,INNER CORE,1
585,-71.081646,3,354.5881043,42.345053,3890965,11397938,Entire home/apt,1,United States,Boston,"Saint Botolph Street, Bosto",Saint Botolph Street,30,5,4,1,1,350,700,0,3,42:45.0,42.345053,-71.081646,2,35,Boston,INNER CORE,1
2687,-71.108654,3,351.6935151,42.317626,3977877,14993032,Entire home/apt,1,United States,Boston,"Saint Peter Street, Bosto",Saint Peter Street,2,4.5,2,1,1,100,200,0,1,14:25.6,42.317626,-71.108654,2,35,Boston,INNER CORE,1
625,-71.054295,3,351.5921843,42.366303,3903760,20183804,Private room,2,United States,Boston,"Salem St, Bosto",Salem St,28,4.5,2,1,1,130,260,0,3,23:42.5,42.366303,-71.054295,2,35,Boston,INNER CORE,1
2085,-71.054785,3,354.488026,42.363885,4077003,21146257,Private room,2,United States,Boston,"Salem Street, Bosto",Salem Street,4,5,2,1,1,160,320,0,1,12:12.2,42.363885,-71.054785,2,35,Boston,INNER CORE,1
2539,-71.004437,3,351.3027772,42.384529,6314998,6331373,Private room,2,United States,Boston,"Saratoga St, Bosto",Saratoga St,2,4.5,3,1,2.5,70,140,0,1,03:55.2,42.384529,-71.004437,1,35,Boston,INNER CORE,1
849,-71.00464,3,353.4691955,42.384686,3917027,6331373,Private room,2,United States,Boston,"Saratoga Street, Bosto",Saratoga Street,20,4.5,3,1,2.5,70,140,0,1,07:30.0,42.384686,-71.00464,1,35,Boston,INNER CORE,1
3918,-71.027842,3,351.0173354,42.422959,5347686,26848412,Entire home/apt,1,United States,Revere,"Sargent St, Rever",Sargent St,0,0,4,2,2,395,790,0,1,52:49.9,42.422959,-71.027842,2,248,Revere,INNER CORE,1
146,-71.046396,3,353.4232669,42.308439,1454258,7799789,Private room,2,United States,Boston,"Savin Hill Avenue, Bosto",Savin Hill Avenue,80,5,2,1,2.5,100,200,0,1,20:14.5,42.308439,-71.046396,1,35,Boston,INNER CORE,1
2859,-71.055072,3,351.3190391,42.312858,5252480,15153123,Private room,2,United States,Boston,"Saxton St, Bosto",Saxton St,1,5,2,1,1,57,114,0,1,17:41.3,42.312858,-71.055072,1,35,Boston,INNER CORE,1
1380,-71.095811,3,353.375865,42.393458,5760761,19193134,Private room,2,United States,Somerville,"School St, Somervill",School St,10,4.5,2,1,1,65,130,0,1,59:14.5,42.393458,-71.095811,2,274,Somerville,INNER CORE,1
2233,-71.163421,3,350.9177176,42.323395,6074758,31531835,Private room,2,United States,Brookline,"Sheafe St, Brooklin",Sheafe St,3,5,2,1,1,129,258,0,1,18:49.9,42.323395,-71.163421,1,46,Brookline,INNER CORE,1
508,-71.107387,3,352.9372986,42.321213,2904637,14840087,Private room,2,United States,Boston,"Sheridan Street, Bosto",Sheridan Street,33,5,2,1,1.5,70,140,0,5,10:31.6,42.321213,-71.107387,1,35,Boston,INNER CORE,1
3203,-71.122392,3,351.6190507,42.36587,6793488,15301349,Private room,2,United States,Boston,"Soldiers Field Rd, Bosto",Soldiers Field Rd,0,0,1,1,1,60,120,0,1,51:09.7,42.36587,-71.122392,1,35,Boston,INNER CORE,1
3543,-71.115111,3,350.6786792,42.383353,1582557,8422860,Private room,2,United States,cambridge,Somerville,Harris Street,0,0,2,1,1,70,140,0,1,34:17.8,42.383353,-71.115111,2,49,Cambridge,INNER CORE,1
2095,-71.118082,3,352.7678589,42.393154,3426208,1927550,Private room,2,United States,Cambridge,Somerville,Massachusetts Avenue,4,4.5,2,1,1,80,160,0,1,49:03.8,42.393154,-71.118082,2,274,Somerville,INNER CORE,1
474,-71.090908,3,353.0484434,42.37631,3174762,4229008,Private room,2,United States,Cambridge,Somerville,Columbia Street,35,4.5,2,1,1,95,190,0,1,37:01.3,42.37631,-71.090908,2,274,Somerville,INNER CORE,1
1060,-71.098586,3,350.828009,42.37581,4266608,21420925,Private room,2,United States,Cambridge,Somerville,Oak St,15,5,2,1,1,100,200,0,2,59:05.4,42.37581,-71.098586,2,274,Somerville,INNER CORE,1
2327,-71.101292,3,354.1246358,42.373882,4046199,16835189,Private room,2,United States,Cambridge,Somerville,Hampshire Street,3,4.5,2,1,1,115,230,0,1,11:21.7,42.373882,-71.101292,2,49,Cambridge,INNER CORE,1
2586,-71.100547,3,353.9866836,42.375564,3334412,16835189,Private room,2,United States,Cambridge,Somerville,Hampshire Street,2,5,2,1,1,115,230,0,1,56:33.2,42.375564,-71.100547,2,274,Somerville,INNER CORE,1
1171,-71.090777,3,352.3417881,42.375532,3331928,16821092,Private room,2,United States,Cambridge,Somerville,Willow Street,13,4,2,1,1,120,240,0,2,21:30.5,42.375532,-71.090777,2,274,Somerville,INNER CORE,1
3948,-71.107198,3,353.6743746,42.377692,4595118,16970333,Entire home/apt,1,United States,Cambridge,Somerville,Cambridge (Somerville,0,0,4,1,1,140,280,0,4,12:12.1,42.377692,-71.107198,2,49,Cambridge,INNER CORE,1
1086,-71.105845,3,354.0206673,42.396474,2676037,7918311,Entire home/apt,1,United States,Medford,Somerville,Shapley Ave,15,5,,3,1,195,390,0,,33:53.9,42.396474,-71.105845,2,274,Somerville,INNER CORE,1
3531,-71.080876,3,354.9362797,42.382213,6590720,25064382,Private room,2,United States,Somerville,Somerville,Pearl Street,0,0,1,1,1,25,50,0,7,19:29.2,42.382213,-71.080876,2,35,Boston,INNER CORE,1
212,-71.084895,3,352.1299251,42.38579,154505,742815,Shared room,3,United States,Somerville,Somerville,Pearl St,64,4.5,1,1,1,32,64,0,1,00:29.2,42.38579,-71.084895,2,274,Somerville,INNER CORE,1
287,-71.084384,3,354.1906529,42.384933,219956,742815,Shared room,3,United States,Somerville,Somerville,Pearl St,52,4.5,1,1,1,33,66,0,1,26:55.2,42.384933,-71.084384,2,274,Somerville,INNER CORE,1
465,-71.08423,3,352.9607249,42.386209,222081,742815,Shared room,3,United States,Somerville,Somerville,Pearl St,36,4.5,1,1,1,34,68,0,1,54:20.7,42.386209,-71.08423,2,274,Somerville,INNER CORE,1
9,-71.093342,3,353.3165016,42.382957,10906,37347,Private room,2,United States,Somerville,Somerville,Columbus Ave,252,5,1,1,1,35,70,0,3,16:12.7,42.382957,-71.093342,2,274,Somerville,INNER CORE,1
12,-71.086197,3,353.7442404,42.38152,666913,814202,Private room,2,United States,Somerville,Somerville,Morton St,233,5,1,1,1,35,70,0,1,25:46.4,42.38152,-71.086197,2,274,Somerville,INNER CORE,1
2577,-71.113865,3,352.6159038,42.385367,5207149,18806481,Private room,2,United States,Somerville,Somerville,Beacon Street,2,5,1,1,1,37,74,0,3,45:05.8,42.385367,-71.113865,2,274,Somerville,INNER CORE,1
2578,-71.089412,3,353.8782302,42.392656,6619264,28708625,Private room,2,United States,Somerville,Somerville,Wheatland Street,2,5,1,1,1,38,76,0,5,42:04.7,42.392656,-71.089412,2,274,Somerville,INNER CORE,1
961,-71.084671,3,353.8294887,42.381696,5550670,19246369,Private room,2,United States,Somerville,Somerville,Franklin Avenue,17,3.5,1,1,1,39,78,0,2,47:29.9,42.381696,-71.084671,2,274,Somerville,INNER CORE,1
2587,-71.080702,3,352.8071944,42.385517,4815602,20309385,Private room,2,United States,Somerville,Somerville,Pinckney Street,2,4,1,1,1,40,80,0,9,01:18.4,42.385517,-71.080702,2,274,Somerville,INNER CORE,1
2581,-71.109183,3,350.0922686,42.396785,5005980,24840519,Private room,2,United States,Somerville,Somerville,Cedar Street,2,5,1,1,1,40,80,0,1,03:54.6,42.396785,-71.109183,2,274,Somerville,INNER CORE,1
569,-71.092768,3,350.3238687,42.392661,5184109,22455857,Shared room,3,United States,Somerville,Somerville,Marshall Street,31,5,1,1,1,40,80,0,1,18:00.9,42.392661,-71.092768,2,274,Somerville,INNER CORE,1
2321,-71.098268,3,350.2372534,42.396064,4745588,24493483,Private room,2,United States,Somerville,Somerville,Moreland Street,3,4,2,1,1,42,84,0,1,30:16.6,42.396064,-71.098268,2,274,Somerville,INNER CORE,1
1724,-71.112144,3,351.5579867,42.3845,4767099,2063272,Shared room,3,United States,Somerville,Somerville,Ibbetson Street,7,5,1,1,1,42,84,0,2,32:11.7,42.3845,-71.112144,2,274,Somerville,INNER CORE,1
2928,-71.102154,3,353.437665,42.383223,6291547,8263404,Private room,2,United States,Somerville,Somerville,Preston Road,1,5,1,1,1,45,90,0,1,36:40.3,42.383223,-71.102154,2,274,Somerville,INNER CORE,1
3526,-71.123699,3,350.9306935,42.392906,6807439,9544404,Private room,2,United States,Somerville,Somerville,Chester Street,0,0,1,1,1.5,45,90,0,,31:21.1,42.392906,-71.123699,2,49,Cambridge,INNER CORE,1
4,-71.088479,3,350.1321252,42.381345,251657,814202,Private room,2,United States,Somerville,Somerville,Glen St,304,5,2,1,0,46,92,0,1,34:58.6,42.381345,-71.088479,2,274,Somerville,INNER CORE,1
6,-71.087549,3,353.7948824,42.383141,285356,814202,Private room,2,United States,Somerville,Somerville,Glen St,291,5,2,1,1,46,92,0,1,29:28.2,42.383141,-71.087549,2,274,Somerville,INNER CORE,1
7,-71.088221,3,351.2774365,42.382154,591318,814202,Private room,2,United States,Somerville,Somerville,Morton St,276,5,2,1,1,46,92,0,1,10:34.3,42.382154,-71.088221,2,274,Somerville,INNER CORE,1
817,-71.119664,3,350.6485042,42.399314,885677,4695018,Private room,2,United States,Somerville,Somerville,Kenwood Street,21,4,2,1,1,48,96,0,2,17:45.2,42.399314,-71.119664,2,274,Somerville,INNER CORE,1
10,-71.085326,3,350.7229112,42.383474,591248,814202,Private room,2,United States,Somerville,Somerville,Morton St,243,5,2,1,1,48,96,0,1,57:01.5,42.383474,-71.085326,2,274,Somerville,INNER CORE,1
2920,-71.085753,3,350.0481601,42.382033,5280970,19246369,Private room,2,United States,Somerville,Somerville,Franklin Avenue,1,1,1,1,1,49,98,0,2,55:38.5,42.382033,-71.085753,2,274,Somerville,INNER CORE,1
2585,-71.08017,3,351.2525327,42.384124,4874201,25064382,Private room,2,United States,Somerville,Somerville,Pearl Street,2,3,2,1,1.5,49,98,0,4,09:14.3,42.384124,-71.08017,2,274,Somerville,INNER CORE,1
2094,-71.085111,3,352.6740295,42.383039,3759239,19246369,Private room,2,United States,Somerville,Somerville,Franklin Street,4,3.5,1,1,1,49,98,0,2,59:04.3,42.383039,-71.085111,2,274,Somerville,INNER CORE,1
456,-71.08154,3,353.3555439,42.38196,394462,1866924,Private room,2,United States,Somerville,Somerville,Mt Vernon St,36,4,1,1,1,49,98,0,2,37:07.1,42.38196,-71.08154,2,274,Somerville,INNER CORE,1
1535,-71.085365,3,351.8926459,42.382347,3962875,19246369,Private room,2,United States,Somerville,Somerville,Franklin Avenue,8,4,1,1,1,49,98,0,2,25:39.3,42.382347,-71.085365,2,274,Somerville,INNER CORE,1
1932,-71.084532,3,351.7977716,42.382519,6092951,19246369,Private room,2,United States,Somerville,Somerville,Franklin Street,5,4.5,1,1,1,49,98,0,2,37:10.1,42.382519,-71.084532,2,274,Somerville,INNER CORE,1
2093,-71.085851,3,352.2629883,42.382906,6093004,19246369,Private room,2,United States,Somerville,Somerville,Franklin Street,4,4.5,1,1,1,49,98,0,2,56:07.2,42.382906,-71.085851,2,274,Somerville,INNER CORE,1
5,-71.09451,3,353.9460284,42.380951,10638,37347,Private room,2,United States,Somerville,Somerville,Columbus Ave,302,5,2,1,1,49,98,0,,54:30.3,42.380951,-71.09451,2,274,Somerville,INNER CORE,1
2929,-71.085812,3,352.4026973,42.383271,6812982,19246369,Private room,2,United States,Somerville,Somerville,Franklin Street,1,5,1,1,1,49,98,0,2,09:14.5,42.383271,-71.085812,2,274,Somerville,INNER CORE,1
3529,-71.0857,3,352.6029866,42.383783,6813061,19246369,Private room,2,United States,Somerville,Somerville,Franklin Avenue,0,0,2,1,1,49,98,0,2,27:07.2,42.383783,-71.0857,2,274,Somerville,INNER CORE,1
536,-71.116116,3,353.6258912,42.399566,2606519,5099324,Private room,2,United States,Somerville,Somerville,Bay State Avenue,32,4.5,2,1,1,50,100,0,2,43:45.6,42.399566,-71.116116,2,274,Somerville,INNER CORE,1
2096,-71.082638,3,352.5246067,42.384838,1016376,5593127,Private room,2,United States,Somerville,Somerville,Perkins Street,4,5,1,1,1,50,100,0,1,46:47.1,42.384838,-71.082638,2,274,Somerville,INNER CORE,1
3528,-71.089902,3,350.6807294,42.380144,6598222,34518059,Private room,2,United States,Somerville,Somerville,Mansfield Street,0,0,1,1,1,50,100,0,1,37:57.8,42.380144,-71.089902,2,274,Somerville,INNER CORE,1
3546,-71.118544,3,350.6540438,42.391901,6273110,14374478,Private room,2,United States,Somerville,Somerville,Willow Avenue,0,0,2,1,1,50,100,0,6,42:41.2,42.391901,-71.118544,2,274,Somerville,INNER CORE,1
706,-71.083826,3,350.438277,42.384393,5525486,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,25,4.5,1,1,2,55,110,0,1,50:11.7,42.384393,-71.083826,2,274,Somerville,INNER CORE,1
584,-71.091983,3,350.6453741,42.388032,143775,262183,Private room,2,United States,Somerville,Somerville,Walnut St,30,5,1,1,1,55,110,0,3,43:34.5,42.388032,-71.091983,2,274,Somerville,INNER CORE,1
887,-71.10007,3,354.1101231,42.380513,3585777,15937815,Private room,2,United States,Somerville,Somerville,Bow Street,19,5,1,1,1,55,110,0,1,53:19.5,42.380513,-71.10007,2,274,Somerville,INNER CORE,1
3542,-71.12277,3,354.4473039,42.394521,6818892,9544404,Private room,2,United States,Somerville,Somerville,Chester Street,0,0,1,1,1.5,55,110,0,,34:58.2,42.394521,-71.12277,2,274,Somerville,INNER CORE,1
1302,-71.11788,3,354.4297084,42.400681,1175229,4695018,Private room,2,United States,Somerville,Somerville,Kenwood Street,11,4,2,1,1,58,116,0,2,10:03.3,42.400681,-71.11788,2,274,Somerville,INNER CORE,1
1640,-71.119563,3,352.8631902,42.401454,1167649,4695018,Private room,2,United States,Somerville,Somerville,Kenwood Street,7,4.5,2,1,,58,116,0,3,58:08.7,42.401454,-71.119563,2,274,Somerville,INNER CORE,1
3535,-71.118345,3,353.0609247,42.400557,2864079,4695018,Private room,2,United States,Somerville,Somerville,Kenwood Street,0,0,2,1,1,58,116,0,2,07:25.1,42.400557,-71.118345,2,274,Somerville,INNER CORE,1
3517,-71.096642,3,352.9122559,42.378017,3874934,17560748,Private room,2,United States,Somerville,Somerville,Newton Street,0,0,2,1,1,59,118,0,2,10:29.8,42.378017,-71.096642,2,274,Somerville,INNER CORE,1
2922,-71.082212,3,350.8113844,42.38603,5928806,4292091,Private room,2,United States,Somerville,Somerville,Perkins Street,1,1,2,1,1,60,120,0,7,53:02.1,42.38603,-71.082212,2,274,Somerville,INNER CORE,1
296,-71.093835,3,354.3331466,42.3861,78063,262183,Private room,2,United States,Somerville,Somerville,Walnut St,49,4.5,2,1,1,60,120,0,3,04:33.4,42.3861,-71.093835,2,274,Somerville,INNER CORE,1
2097,-71.082008,3,353.971635,42.384569,2373699,5593127,Private room,2,United States,Somerville,Somerville,Perkins Street,4,4.5,1,1,1,60,120,0,7,44:52.9,42.384569,-71.082008,2,274,Somerville,INNER CORE,1
1785,-71.105392,3,353.9055269,42.393482,5012186,16661920,Private room,2,United States,Somerville,Somerville,Partridge Avenue,6,5,2,1,1,60,120,0,3,25:28.6,42.393482,-71.105392,2,274,Somerville,INNER CORE,1
2938,-71.107872,3,353.0996534,42.382688,6328209,32936673,Private room,2,United States,Somerville,Somerville,Central Street,1,5,1,1,1,60,120,0,4,28:22.1,42.382688,-71.107872,2,274,Somerville,INNER CORE,1
2937,-71.102285,3,353.0802786,42.383613,2720040,310689,Private room,2,United States,Somerville,Somerville,Preston Road,1,0,1,1,1,60,120,0,3,08:58.7,42.383613,-71.102285,2,274,Somerville,INNER CORE,1
3537,-71.082302,3,352.9187554,42.384722,6502550,4292091,Private room,2,United States,Somerville,Somerville,Perkins Street,0,0,2,1,1,60,120,0,7,02:19.3,42.384722,-71.082302,2,274,Somerville,INNER CORE,1
3540,-71.088551,3,352.8241475,42.391991,6861079,34740848,Private room,2,United States,Somerville,Somerville,Wheatland Street,0,0,2,1,1,60,120,0,3,52:22.0,42.391991,-71.088551,2,274,Somerville,INNER CORE,1
2323,-71.09919,3,350.678663,42.381063,4137400,1000033,Private room,2,United States,Somerville,Somerville,R Carlton Street,3,4,2,1,2,65,130,0,3,20:19.5,42.381063,-71.09919,2,274,Somerville,INNER CORE,1
559,-71.082982,3,351.993724,42.384088,5525432,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,31,4.5,2,1,2,65,130,0,1,40:10.8,42.384088,-71.082982,2,274,Somerville,INNER CORE,1
599,-71.082859,3,351.4661133,42.382997,5525556,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,29,4.5,2,1,2,65,130,0,1,23:10.8,42.382997,-71.082859,2,274,Somerville,INNER CORE,1
630,-71.084886,3,350.6383462,42.38442,4510711,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,28,4.5,2,1,1.5,65,130,0,1,27:21.3,42.38442,-71.084886,2,274,Somerville,INNER CORE,1
688,-71.084244,3,351.8456269,42.384296,5446995,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,26,4.5,2,1,1.5,65,130,0,1,57:10.1,42.384296,-71.084244,2,274,Somerville,INNER CORE,1
690,-71.083976,3,354.8841337,42.383271,4532631,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,26,4.5,2,1,1.5,65,130,0,1,30:00.3,42.383271,-71.083976,2,274,Somerville,INNER CORE,1
707,-71.082886,3,354.1870685,42.38314,5525121,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,25,4.5,2,1,2,65,130,0,1,37:00.6,42.38314,-71.082886,2,274,Somerville,INNER CORE,1
925,-71.121961,3,350.2786332,42.402975,5278225,20517263,Private room,2,United States,Somerville,Somerville,Powder House Boulevard,18,4.5,2,1,1,65,130,0,1,06:19.4,42.402975,-71.121961,2,274,Somerville,INNER CORE,1
1638,-71.089596,3,351.9657781,42.382701,2875534,9575352,Private room,2,United States,Somerville,Somerville,McGrath Highway,7,4.5,1,1,1,65,130,0,3,39:20.4,42.382701,-71.089596,2,274,Somerville,INNER CORE,1
1787,-71.087771,3,353.5209628,42.38241,4902165,25233554,Private room,2,United States,Somerville,Somerville,Glen Street,6,4.5,2,1,1,65,130,0,1,11:45.0,42.38241,-71.087771,2,274,Somerville,INNER CORE,1
1930,-71.0846,3,351.1196772,42.384633,4514653,15154687,Private room,2,United States,Somerville,Somerville,Myrtle Street,5,4.5,2,1,1.5,65,130,0,1,52:11.5,42.384633,-71.0846,2,274,Somerville,INNER CORE,1
1059,-71.101626,3,351.7141546,42.375574,25316,104880,Private room,2,United States,Somerville,Somerville,Wyatt St,15,5,1,1,2,65,130,0,2,16:41.3,42.375574,-71.101626,2,274,Somerville,INNER CORE,1
1935,-71.107305,3,353.7297457,42.378651,6453129,10985875,Private room,2,United States,Somerville,Somerville,Beacon Street,5,5,2,1,1,65,130,0,1,03:36.6,42.378651,-71.107305,2,274,Somerville,INNER CORE,1
2322,-71.09007,3,351.9016645,42.38267,5735835,9575352,Private room,2,United States,Somerville,Somerville,McGrath Highway,3,5,1,1,1,65,130,0,2,53:21.7,42.38267,-71.09007,2,274,Somerville,INNER CORE,1
2919,-71.110636,3,350.0803981,42.38113,6499589,10437250,Private room,2,United States,Somerville,Somerville,Museum Street,1,5,3,1,1,65,130,0,1,11:47.7,42.38113,-71.110636,2,49,Cambridge,INNER CORE,1
2924,-71.1325,3,351.7395417,42.404899,5532183,27112104,Private room,2,United States,Somerville,Somerville,Waterhouse Street,1,5,1,1,1,65,130,0,1,24:58.9,42.404899,-71.1325,2,274,Somerville,INNER CORE,1
2927,-71.090945,3,354.991744,42.380945,2913427,9575352,Private room,2,United States,Somerville,Somerville,McGrath Highway,1,5,1,1,1,65,130,0,2,02:48.7,42.380945,-71.090945,2,274,Somerville,INNER CORE,1
3514,-71.114102,3,354.8623324,42.398348,6924390,13887926,Private room,2,United States,Somerville,Somerville,Willow Avenue,0,0,2,1,1,66,132,0,1,00:46.8,42.398348,-71.114102,2,274,Somerville,INNER CORE,1
1197,-71.084773,3,350.7176548,42.388398,2131719,230864,Entire home/apt,1,United States,Somerville,Somerville,Cross Street East,13,4.5,4,2,1,69,138,0,1,25:16.5,42.388398,-71.084773,2,274,Somerville,INNER CORE,1
3544,-71.097525,3,352.6146197,42.385294,4653631,5546940,Private room,2,United States,Somerville,Somerville,Summit Avenue,0,0,2,1,1,69,138,0,2,09:43.5,42.385294,-71.097525,2,274,Somerville,INNER CORE,1
1780,-71.103747,3,351.3140984,42.377131,6582554,34433369,Private room,2,United States,Somerville,Somerville,Beacon Street,6,4,1,1,1,70,140,0,1,32:19.3,42.377131,-71.103747,2,274,Somerville,INNER CORE,1
2931,-71.101942,3,352.4690503,42.374358,4950003,15313868,Private room,2,United States,Somerville,Somerville,Beacon Street,1,4,2,1,1,70,140,0,7,11:49.1,42.374358,-71.101942,2,49,Cambridge,INNER CORE,1
166,-71.080775,3,351.316071,42.386161,1807294,9471685,Private room,2,United States,Somerville,Somerville,Perkins Street,75,4.5,2,1,1,70,140,0,2,16:29.1,42.386161,-71.080775,2,274,Somerville,INNER CORE,1
421,-71.095642,3,352.7773987,42.392814,2074902,10605078,Private room,2,United States,Somerville,Somerville,Sargent Avenue,38,4.5,2,1,1,70,140,0,1,31:39.2,42.392814,-71.095642,2,274,Somerville,INNER CORE,1
491,-71.100159,3,353.682988,42.387209,3249504,817188,Private room,2,United States,Somerville,Somerville,Oxford Street,34,4.5,2,1,1,70,140,0,2,47:50.5,42.387209,-71.100159,2,274,Somerville,INNER CORE,1
1020,-71.102399,3,353.0189889,42.387561,3309912,817188,Private room,2,United States,Somerville,Somerville,Oxford Street,16,4.5,2,1,1,70,140,0,2,14:22.2,42.387561,-71.102399,2,274,Somerville,INNER CORE,1
1539,-71.101939,3,354.3024429,42.378578,6490681,11187487,Private room,2,United States,Somerville,Somerville,Washington Street,8,4.5,2,1,1,70,140,0,1,14:10.0,42.378578,-71.101939,2,274,Somerville,INNER CORE,1
1866,-71.118986,3,351.6000204,42.390579,6537783,34191455,Shared room,3,United States,Somerville,Somerville,Willow Avenue,6,4.5,2,1,1,70,140,0,1,31:31.8,42.390579,-71.118986,2,49,Cambridge,INNER CORE,1
1237,-71.099344,3,351.3278156,42.3904,4065967,20021765,Private room,2,United States,Somerville,Somerville,Sycamore Street,12,5,2,1,1.5,70,140,0,3,15:00.0,42.3904,-71.099344,2,274,Somerville,INNER CORE,1
2925,-71.104439,3,350.2511622,42.389697,6736153,35277438,Private room,2,United States,Somerville,Somerville,Benton Road,1,5,2,1,1,70,140,0,1,27:56.9,42.389697,-71.104439,2,274,Somerville,INNER CORE,1
3524,-71.123332,3,353.8789505,42.398609,6287150,5220291,Private room,2,United States,Somerville,Somerville,Chandler Street,0,0,1,1,1,70,140,0,10,52:08.1,42.398609,-71.123332,2,274,Somerville,INNER CORE,1
3538,-71.100631,3,350.3654919,42.388675,6586465,34451112,Private room,2,United States,Somerville,Somerville,Highland Avenue,0,0,1,1,1,70,140,0,1,07:53.8,42.388675,-71.100631,2,274,Somerville,INNER CORE,1
153,-71.099002,3,353.8387488,42.374014,854619,4464067,Private room,2,United States,Somerville,Somerville,Springfield Street,79,4.5,2,1,,75,150,0,1,04:17.0,42.374014,-71.099002,2,49,Cambridge,INNER CORE,1
336,-71.124034,3,350.5495831,42.398855,2411250,12322626,Private room,2,United States,Somerville,Somerville,Winter Street,46,4.5,2,1,1,75,150,0,3,38:05.3,42.398855,-71.124034,2,274,Somerville,INNER CORE,1
435,-71.104838,3,350.77515,42.398277,1140384,6253637,Private room,2,United States,Somerville,Somerville,Hinckley Street,37,4.5,2,1,1,75,150,0,2,20:25.1,42.398277,-71.104838,2,176,Medford,INNER CORE,1
560,-71.092013,3,354.0464805,42.389107,984992,342545,Private room,2,United States,Somerville,Somerville,Wellington Avenue,31,4.5,2,1,2,75,150,0,2,33:33.9,42.389107,-71.092013,2,274,Somerville,INNER CORE,1
628,-71.088337,3,352.1283331,42.385251,4517702,1283215,Private room,2,United States,Somerville,Somerville,R Rush St,28,4.5,3,1,1.5,75,150,0,,49:29.5,42.385251,-71.088337,2,274,Somerville,INNER CORE,1
1022,-71.120218,3,350.6635586,42.396149,1048902,2597622,Private room,2,United States,Somerville,Somerville,Grove Street,16,4.5,2,1,1,75,150,0,1,36:31.1,42.396149,-71.120218,2,274,Somerville,INNER CORE,1
1378,-71.097515,3,352.5734667,42.385726,4198556,1866315,Private room,2,United States,Somerville,Somerville,Prescott Street,10,4.5,1,1,1,75,150,0,1,41:52.9,42.385726,-71.097515,2,274,Somerville,INNER CORE,1
2090,-71.105103,3,353.3587221,42.394197,5572128,16331603,Private room,2,United States,Somerville,Somerville,Henderson Street,4,4.5,2,1,1,75,150,0,1,43:24.2,42.394197,-71.105103,2,274,Somerville,INNER CORE,1
48,-71.124884,3,352.1512702,42.403043,377775,1807864,Private room,2,United States,Somerville,Somerville,Packard Ave,140,5,2,1,1,75,150,0,2,07:30.6,42.403043,-71.124884,2,274,Somerville,INNER CORE,1
